ax (m/s^2),ay (m/s^2),az (m/s^2)
0.5491,-1.1428,-2.1976
0.749,-0.8151,-2.2121
0.9513,-0.3884,-2.2326
1.059,0.1188,-2.1736
1.0753,0.6059,-1.8998
1.0574,0.9786,-1.4133
1.0461,1.1932,-0.8357
1.0519,1.325,-0.2833
1.0873,1.3892,0.1687
1.258,1.4261,0.5279
1.5248,1.4814,0.6738
1.6661,1.6227,0.5421
1.6134,1.8452,0.1396
1.3733,2.0956,-0.5393
1.095,2.2909,-1.3581
0.7448,2.3594,-2.2471
0.1199,2.4574,-3.0221
-0.735,2.8835,-3.3042
-1.2882,3.4023,-3.0236
-0.9076,3.33,-2.1798
0.3472,2.4723,-0.8485
1.7505,1.2692,0.4665
2.6681,0.1732,1.7116
2.7525,-0.4967,2.95
2.2366,-0.7938,4.0447
1.5781,-0.995,4.6878
0.8221,-1.1437,5.0653
-0.0344,-1.2111,5.0374
-1.0469,-1.0879,4.6279
-2.0696,-0.7417,3.8815
-2.695,-0.4132,2.8119
-2.7459,-0.2256,1.5372
-2.2068,-0.207,0.1776
-1.2731,-0.2679,-0.9915
-0.2155,-0.297,-1.7894
0.7906,-0.3402,-2.1561
1.557,-0.3659,-2.0811
1.9642,-0.382,-1.5789
2.0364,-0.483,-0.7207
1.7043,-0.6004,0.3586
1.0911,-0.7178,1.3218
0.3484,-0.7335,2.0253
-0.3419,-0.5957,2.4438
-0.8869,-0.3467,2.4916
-1.2738,-0.0595,2.2625
-1.5329,0.1192,1.8106
-1.6802,0.1414,1.1911
-1.7529,-0.0531,0.4947
-1.7422,-0.4076,-0.1341
-1.735,-0.828,-0.6406
-1.7511,-1.1724,-1.0218
-1.7402,-1.474,-1.3488
-1.7501,-1.7231,-1.5196
-1.7591,-1.8791,-1.5796
-1.7796,-1.9544,-1.5515
-1.7588,-1.9233,-1.4406
-1.6579,-1.7988,-1.2753
-1.5577,-1.6177,-1.0985
-1.4049,-1.3619,-0.9148
-1.2301,-1.1205,-0.7755
-1.0591,-0.9225,-0.6777
-0.9254,-0.8039,-0.633
-0.8336,-0.7457,-0.6148
-0.8036,-0.6858,-0.6347
-0.7905,-0.6865,-0.6679
-0.7993,-0.6283,-0.791
-0.823,-0.6067,-1.0141
-0.8302,-0.6169,-1.2411
-0.8568,-0.6806,-1.4914
-0.9074,-0.7542,-1.766
-0.9406,-0.8179,-2.0312
-0.9413,-0.7704,-2.2607
-0.908,-0.6419,-2.424
-0.9117,-0.3193,-2.4824
-0.9046,0.0661,-2.415
-0.8795,0.5068,-2.2067
-0.954,0.8877,-1.8998
-1.0272,1.1841,-1.4584
-1.0492,1.4036,-0.8976
-1.0661,1.6325,-0.3003
-1.1498,1.8849,0.268
-1.2673,2.1472,0.6735
-1.3861,2.3136,0.6964
-1.3692,2.3249,0.297
-1.1569,2.2544,-0.3647
-0.7557,2.1324,-1.1898
-0.2628,1.966,-2.2115
0.1973,1.9073,-3.2718
0.6343,1.8619,-3.9566
1.1166,1.8849,-4.2731
1.4215,2.2468,-4.0991
1.1348,2.7275,-3.235
0.1239,2.7742,-1.7386
-1.2734,2.338,0.1019
-2.558,1.6562,2.0789
-3.4782,0.9514,3.9317
-3.7996,0.3762,5.3627
-3.5083,-0.1492,6.2041
-2.6289,-0.6895,6.4109
-1.2999,-1.1509,5.7558
0.094,-1.5333,4.4138
1.3082,-1.9222,2.7244
2.1611,-2.2726,1.0061
2.5388,-2.3804,-0.4846
2.4267,-2.0577,-1.6063
1.9121,-1.3525,-2.3086
1.1323,-0.505,-2.5494
0.1189,0.2729,-2.2947
-1.0537,0.8097,-1.5748
-2.0322,0.9927,-0.5214
-2.6796,0.8958,0.7223
-3.0477,0.6546,1.9292
-3.0177,0.3529,2.9343
-2.499,0.0304,3.5084
-1.44,-0.3484,3.4821
-0.1454,-0.8104,2.9497
0.9357,-1.2364,2.0959
1.6148,-1.6072,1.0972
1.9344,-1.8081,0.0222
1.9801,-1.909,-1.0137
1.8569,-2.0313,-1.7992
1.6114,-2.1871,-2.2057
1.289,-2.2571,-2.2779
0.9874,-2.2467,-2.0852
0.7465,-2.1595,-1.6281
0.5932,-1.992,-1.0522
0.5111,-1.76,-0.4411
0.5707,-1.4745,0.0852
0.7082,-1.177,0.4962
0.9212,-0.9164,0.7224
1.0738,-0.6982,0.7623
1.0945,-0.5534,0.6156
1.0167,-0.4482,0.2908
0.8448,-0.4486,-0.1211
0.6503,-0.5586,-0.5242
0.493,-0.7916,-0.8848
0.4045,-1.0393,-1.2093
0.3207,-1.196,-1.5684
0.2376,-1.2065,-1.8934
0.2035,-1.09,-2.1341
0.2042,-0.9087,-2.2736
0.242,-0.6677,-2.285
0.2343,-0.4602,-2.1846
0.266,-0.2545,-2.0358
0.309,-0.1255,-1.8611
0.3461,-0.0432,-1.7333
0.2676,0.1295,-1.5666
0.286,0.325,-1.1912
0.4604,0.5472,-0.7517
0.6787,0.8358,-0.374
0.8896,1.2088,-0.1197
1.2221,1.5113,0.0237
1.7125,1.6023,0.1436
2.1553,1.604,0.229
2.3758,1.6252,0.044
2.2707,1.7356,-0.4318
1.9597,1.9063,-1.1343
1.4348,2.0599,-1.982
0.6046,2.259,-2.7532
-0.5066,2.7809,-3.0902
-1.3208,3.4407,-2.8493
-1.3701,3.4975,-2.1127
-0.3924,2.6354,-0.8421
1.1237,1.2405,0.4825
2.257,-0.0222,1.6316
2.5974,-0.7502,2.6415
2.3378,-1.0515,3.5652
1.7241,-1.1865,4.1801
0.8361,-1.2919,4.4694
-0.1841,-1.3039,4.4259
-1.2356,-1.2672,4.1206
-2.1633,-1.083,3.5114
-2.7854,-0.7729,2.5515
-2.9649,-0.4963,1.3714
-2.6622,-0.2194,0.1715
-1.9744,0.0272,-0.8714
-1.0301,0.2591,-1.6016
-0.0256,0.4303,-1.8594
0.9386,0.4717,-1.6861
1.645,0.3374,-1.142
1.8632,0.0623,-0.2773
1.6317,-0.2985,0.6203
1.2177,-0.6467,1.4229
0.6391,-0.8571,2.0637
0.086,-0.8825,2.4166
-0.3993,-0.7493,2.4343
-0.808,-0.5208,2.1605
-1.1579,-0.3439,1.6802
-1.4936,-0.3261,1.0219
-1.7308,-0.4749,0.3075
-1.9141,-0.743,-0.3621
-1.9844,-1.0407,-0.9133
-2.024,-1.3052,-1.2926
-2.0026,-1.5221,-1.5413
-1.9908,-1.7151,-1.6644
-1.9992,-1.8269,-1.6876
-1.9302,-1.8603,-1.6409
-1.7588,-1.797,-1.5537
-1.5746,-1.5947,-1.4476
-1.4315,-1.2782,-1.3352
-1.351,-0.9368,-1.1812
-1.3163,-0.6905,-0.9674
-1.2219,-0.5353,-0.7353
-1.0647,-0.4408,-0.5477
-0.9448,-0.3789,-0.4249
-0.9126,-0.3309,-0.3966
-0.9832,-0.2751,-0.4509
-1.1362,-0.2424,-0.665
-1.2258,-0.2586,-0.9565
-1.2329,-0.3351,-1.3049
-1.1354,-0.5027,-1.6423
-0.9946,-0.6964,-1.9723
-0.8456,-0.8439,-2.2389
-0.7138,-0.8586,-2.4891
-0.6216,-0.7279,-2.6844
-0.5707,-0.4539,-2.7617
-0.5748,-0.0601,-2.6958
-0.6488,0.3628,-2.4919
-0.7978,0.7119,-2.1304
-0.959,0.979,-1.6427
-1.0978,1.1746,-1.0776
-1.2642,1.3754,-0.4316
-1.3613,1.6408,0.1901
-1.3876,1.9882,0.5583
-1.3518,2.2492,0.4719
-1.2594,2.3961,0.0443
-1.03,2.4326,-0.5765
-0.6221,2.4156,-1.3691
-0.1361,2.3941,-2.3531
0.3298,2.4587,-3.2202
0.9868,2.556,-3.6872
1.6455,2.9261,-3.5974
1.8874,3.501,-2.7344
1.3215,3.791,-1.2437
-0.0632,3.4011,0.6386
-1.7434,2.4202,2.5298
-3.1347,1.2636,4.1272
-3.9374,0.2482,5.2693
-4.0831,-0.6639,5.8283
-3.597,-1.4454,5.8787
-2.4137,-1.9923,5.1897
-0.8683,-2.2781,3.8088
0.5646,-2.334,2.1264
1.635,-2.3571,0.4137
2.179,-2.2466,-0.9881
2.1905,-1.9131,-1.8932
1.7974,-1.3021,-2.3216
1.1218,-0.5563,-2.3422
0.1952,0.1382,-1.8957
-0.8572,0.5737,-1.0697
-1.6982,0.6901,-0.0006
-2.2094,0.5517,1.1726
-2.4971,0.3327,2.2866
-2.5432,0.0449,3.2168
-2.1765,-0.2358,3.6786
-1.405,-0.5515,3.5593
-0.3725,-0.84,2.9166
0.5229,-1.1084,1.9959
1.0997,-1.2748,0.9205
1.4055,-1.3492,-0.1449
1.4777,-1.3445,-1.0282
1.4234,-1.38,-1.6723
1.2104,-1.5256,-1.9673
0.9662,-1.72,-1.8649
0.7077,-1.8734,-1.5581
0.547,-1.9944,-1.1171
0.4301,-1.9857,-0.6696
0.3865,-1.8747,-0.2793
0.5375,-1.6789,0.0735
0.7564,-1.4039,0.2896
1.029,-1.1194,0.3721
1.2218,-0.8878,0.3403
1.2942,-0.7333,0.2182
1.2478,-0.6267,0.015
1.1399,-0.5844,-0.3139
0.9842,-0.6152,-0.5997
0.8113,-0.7092,-0.8409
0.6501,-0.8252,-1.0844
0.513,-0.9393,-1.273
0.3762,-0.9701,-1.454
0.295,-0.9275,-1.5961
0.2954,-0.8331,-1.7057
0.3131,-0.6968,-1.8136
0.4196,-0.5543,-1.8529
0.5472,-0.4147,-1.8409
0.6825,-0.2935,-1.7951
0.7862,-0.234,-1.7853
0.7003,-0.1176,-1.8196
0.4896,0.0198,-1.6145
0.371,0.1774,-1.2073
0.3798,0.3619,-0.7676
0.3622,0.6422,-0.4077
0.4134,0.9767,-0.1994
0.6943,1.1746,-0.0416
1.194,1.2214,0.1342
1.6309,1.251,0.2122
1.8515,1.3432,0.1129
1.7943,1.4913,-0.2822
1.5533,1.7221,-0.8963
1.1496,1.9356,-1.6811
0.4521,2.3259,-2.3012
-0.5222,3.1184,-2.5124
-1.2303,3.8451,-2.2717
-1.0769,3.727,-1.5081
0.1236,2.7019,-0.3258
1.6883,1.3173,0.8591
2.7707,0.1664,1.9568
3.1265,-0.503,3.0314
2.9247,-0.8436,3.826
2.2605,-1.0473,4.2986
1.2804,-1.2038,4.329
0.0147,-1.2212,4.0892
-1.3676,-1.147,3.5052
-2.6116,-1.0297,2.7372
-3.4652,-0.9434,1.7757
-3.8866,-0.8588,0.707
-3.8041,-0.7711,-0.4476
-3.1728,-0.6031,-1.3719
-2.0425,-0.4548,-1.8937
-0.661,-0.2965,-2.0168
0.6967,-0.2214,-1.8499
1.7801,-0.1923,-1.3359
2.37,-0.2179,-0.4799
2.4417,-0.2758,0.5029
2.0756,-0.3302,1.4266
1.3364,-0.2819,2.2363
0.4771,-0.1552,2.729
-0.3838,0.1531,2.8993
-1.1529,0.4861,2.7861
-1.6928,0.6541,2.409
-1.9361,0.5656,1.7906
-1.9265,0.2298,1.1155
-1.7641,-0.2751,0.4249
-1.5842,-0.7659,-0.2688
-1.5014,-1.1913,-0.8277
-1.4997,-1.4833,-1.2808
-1.5125,-1.6916,-1.5898
-1.5553,-1.8373,-1.7915
-1.5931,-1.9323,-1.8264
-1.5472,-1.9796,-1.7696
-1.4891,-1.9084,-1.5797
-1.3755,-1.7582,-1.33
-1.2517,-1.5323,-1.073
-1.112,-1.2745,-0.8286
-0.9914,-1.0332,-0.6221
-0.8748,-0.8688,-0.4498
-0.7642,-0.7173,-0.3293
-0.7052,-0.5835,-0.3276
-0.7344,-0.3693,-0.411
-0.8483,-0.1605,-0.5941
-0.9785,-0.0025,-0.815
-1.0608,0.0668,-1.0864
-1.0909,0.0047,-1.3564
-1.0561,-0.1525,-1.6143
-0.9649,-0.3663,-1.8108
-0.8542,-0.5388,-1.9004
-0.7252,-0.5862,-1.984
-0.6618,-0.5177,-2.1065
-0.6959,-0.335,-2.1677
-0.7268,-0.1478,-2.025
-0.8099,0.1085,-1.7717
-0.9674,0.4026,-1.4427
-1.1327,0.6812,-1.0452
-1.1574,0.9715,-0.5541
-1.0792,1.2597,-0.0773
-0.9893,1.5678,0.3301
-0.9178,1.8536,0.5742
-0.8974,2.0042,0.532
-0.8352,1.9628,0.1832
-0.6687,1.7923,-0.34
-0.4094,1.5726,-0.9771
-0.0921,1.3739,-1.697
0.1837,1.2891,-2.5659
0.3037,1.3531,-3.3462
0.4505,1.4451,-3.7862
0.7264,1.7542,-3.9687
0.7665,2.4452,-3.6817
0.2819,2.9822,-2.7375
-0.6489,2.9584,-1.1606
-1.763,2.4657,0.8143
-2.8032,1.8143,2.8741
-3.5985,1.1857,4.6998
-3.8217,0.5648,5.9625
-3.3852,-0.0918,6.5747
-2.4227,-0.7211,6.3647
-1.1322,-1.3166,5.3375
0.134,-1.8296,3.8051
1.176,-2.2379,2.0588
1.8535,-2.4749,0.3551
2.0919,-2.3438,-1.056
1.9881,-1.8388,-1.9987
1.5711,-0.9699,-2.4315
0.9089,0.0512,-2.3922
0.0041,0.887,-1.8877
-0.9517,1.2911,-0.9232
-1.762,1.2488,0.2904
-2.3521,0.894,1.5351
-2.7066,0.4607,2.652
-2.6726,-0.0026,3.4556
-2.1415,-0.401,3.7163
-1.1982,-0.7843,3.4795
-0.1784,-1.0762,2.7798
0.6056,-1.2762,1.8242
1.1078,-1.4106,0.7814
1.3445,-1.4506,-0.2248
1.4344,-1.4763,-1.0876
1.3619,-1.5422,-1.6815
1.1805,-1.6793,-1.9352
1.0199,-1.8502,-1.8232
0.8591,-1.9745,-1.4738
0.7525,-1.9722,-0.9711
0.7136,-1.8664,-0.4126
0.7485,-1.668,0.0989
0.8648,-1.4197,0.5524
1.0179,-1.1187,0.8705
1.1326,-0.802,1.023
1.1755,-0.5249,1.0245
1.0675,-0.347,0.8694
0.875,-0.2414,0.6063
0.6671,-0.2119,0.286
0.4452,-0.2553,-0.0697
0.2786,-0.342,-0.4152
0.1717,-0.5431,-0.7517
0.0915,-0.7775,-1.0193
-0.0079,-0.9897,-1.2639
-0.0906,-1.1365,-1.4375
-0.1282,-1.2299,-1.588
-0.131,-1.251,-1.6834
-0.0868,-1.195,-1.7542
0.0574,-1.0646,-1.8099
0.192,-0.8456,-1.8023
0.3287,-0.5786,-1.7431
0.4367,-0.2655,-1.6175
0.5267,0.055,-1.4868
0.6232,0.2549,-1.3096
0.6518,0.3679,-1.1103
0.6666,0.4247,-0.7915
0.7001,0.4387,-0.383
0.729,0.4326,-0.0084
0.7183,0.464,0.1851
0.6644,0.5039,0.169
0.6682,0.5599,0.0002
0.7994,0.5747,-0.276
1.0157,0.6165,-0.6002
1.1656,0.6593,-0.9327
1.1814,0.7222,-1.3049
1.0465,0.7622,-1.6865
0.8674,0.7564,-2.0482
0.6749,0.7735,-2.4549
0.337,0.8253,-2.8603
-0.3024,1.0964,-3.028
-0.94,1.6922,-2.8483
-1.2057,2.353,-2.3293
-0.7808,2.5345,-1.3143
0.1713,1.9997,0.1243
1.2322,1.1009,1.46
1.9283,0.3211,2.6149
2.085,-0.1643,3.5536
1.7212,-0.3066,4.236
0.9325,-0.3286,4.5214
-0.1613,-0.3675,4.4933
-1.3101,-0.3692,4.1532
-2.2315,-0.3338,3.63
-2.8772,-0.2591,2.8616
-3.137,-0.1742,1.7965
-2.9678,-0.0962,0.5828
-2.3259,-0.027,-0.5312
-1.2593,-0.0031,-1.3042
0.002,0.0428,-1.7558
1.2638,0.1142,-1.8456
2.347,0.1494,-1.5713
3.0386,0.1576,-1.0027
3.3288,0.0047,-0.203
3.1147,-0.2251,0.6976
2.2868,-0.4878,1.5967
1.2101,-0.703,2.2242
0.0983,-0.7672,2.4527
-0.9761,-0.7171,2.338
-1.7889,-0.5698,1.9481
-2.2866,-0.4878,1.3276
-2.5491,-0.5239,0.5389
-2.6649,-0.6787,-0.2106
-2.636,-0.8856,-0.8104
-2.6198,-1.0671,-1.2128
-2.4979,-1.1459,-1.402
-2.2672,-1.1966,-1.4464
-1.9714,-1.1843,-1.3253
-1.7026,-1.117,-1.1081
-1.5086,-1.0146,-0.8379
-1.4213,-0.8515,-0.5696
-1.3792,-0.6595,-0.3076
-1.3424,-0.4298,-0.0613
-1.2405,-0.2243,0.0865
-1.0888,-0.0882,0.145
-0.9382,-0.0064,0.1228
-0.7956,0.0241,-0.0224
-0.726,-0.0202,-0.2613
-0.6871,-0.0619,-0.5284
-0.718,-0.1506,-0.7922
-0.7332,-0.2834,-1.0443
-0.7354,-0.4771,-1.2178
-0.674,-0.6956,-1.3416
-0.5996,-0.8856,-1.4088
-0.5178,-1.0138,-1.448
-0.4529,-1.041,-1.4572
-0.4159,-0.9747,-1.4549
-0.4153,-0.8463,-1.4676
-0.468,-0.6722,-1.465
-0.4883,-0.4979,-1.3896
-0.4621,-0.3282,-1.3292
-0.4927,-0.1586,-1.2763
-0.5708,-0.0033,-1.1901
-0.7348,0.1509,-1.0573
-0.861,0.2802,-0.9373
-0.9649,0.4145,-0.8338
-1.0079,0.5658,-0.821
-0.9698,0.729,-0.8725
-0.9237,0.8558,-0.9109
-0.8114,0.9887,-0.9159
-0.699,1.1177,-0.8909
-0.5957,1.1989,-0.923
-0.501,1.3087,-0.985
-0.4365,1.3823,-1.1072
-0.4386,1.4436,-1.3306
-0.4351,1.426,-1.656
-0.5086,1.3471,-2.0365
-0.6754,1.312,-2.3896
-0.8384,1.395,-2.635
-0.7764,1.6728,-2.8403
-0.6152,2.1964,-2.8608
-0.6798,2.73,-2.3055
-1.1727,2.9584,-1.0981
-1.9179,2.8009,0.5189
-2.619,2.3988,2.2511
-3.0482,1.8109,3.744
-3.075,1.1125,4.7633
-2.5802,0.2973,5.1572
-1.6821,-0.5405,4.9899
-0.6681,-1.3075,4.2548
0.1787,-1.9095,3.2157
0.8392,-2.3529,1.9897
1.4418,-2.6564,0.8068
1.8728,-2.6675,-0.2663
2.0497,-2.3732,-1.1377
1.8772,-1.7942,-1.7755
1.3733,-1.0263,-2.0872
0.5878,-0.2215,-1.9684
-0.3315,0.4462,-1.387
-1.2629,0.9432,-0.4336
-1.9652,1.26,0.6444
-2.3808,1.3661,1.6579
-2.3903,1.19,2.5197
-1.8881,0.7904,3.0579
-1.1517,0.2872,3.1808
-0.3665,-0.1702,2.8507
0.2648,-0.496,2.2435
0.6891,-0.7004,1.427
0.9105,-0.8413,0.5436
0.9445,-1.0204,-0.2634
0.8568,-1.2366,-0.8901
0.7609,-1.552,-1.2644
0.6534,-1.8565,-1.3843
0.5924,-2.0981,-1.3491
0.6092,-2.153,-1.2359
0.6725,-2.0339,-1.0181
0.7672,-1.806,-0.7508
0.8925,-1.5204,-0.438
1.0282,-1.2067,-0.0768
1.1116,-0.8607,0.1984
1.1612,-0.5691,0.4156
1.0709,-0.3392,0.5468
0.847,-0.2022,0.5685
0.561,-0.1556,0.4998
0.2873,-0.1897,0.3591
0.0726,-0.2829,0.1456
-0.1152,-0.4038,-0.1089
-0.3253,-0.5541,-0.3706
-0.5551,-0.7287,-0.6195
-0.7663,-0.9367,-0.8372
-0.9217,-1.1204,-1.0237
-1.0366,-1.2392,-1.2026
-1.0625,-1.2666,-1.3489
-1.0464,-1.2122,-1.4814
-0.9629,-1.0974,-1.5877
-0.7842,-0.9102,-1.6343
-0.5486,-0.7058,-1.6206
-0.2106,-0.47,-1.5893
0.1566,-0.2294,-1.5621
0.5685,-0.0289,-1.4976
0.9641,0.1105,-1.3837
1.2373,0.1821,-1.2938
1.3981,0.238,-1.1384
1.4152,0.2753,-0.9467
1.3257,0.353,-0.6995
1.1396,0.4494,-0.5053
0.8815,0.6145,-0.3633
0.6814,0.858,-0.2966
0.6681,1.0668,-0.3042
0.7493,1.2523,-0.4085
0.8134,1.4304,-0.5893
0.8118,1.5652,-0.8652
0.7729,1.6238,-1.2349
0.6898,1.631,-1.6817
0.5098,1.6463,-2.1533
0.2126,1.6917,-2.5865
-0.1894,1.9164,-2.8466
-0.3921,2.3541,-2.782
-0.1345,2.7275,-2.3635
0.5195,2.6657,-1.397
1.3434,2.0798,-0.0156
2.0911,1.1523,1.3147
2.4876,0.3181,2.4418
2.4151,-0.2652,3.3758
1.9244,-0.6045,4.1053
1.1183,-0.8825,4.5883
0.2855,-1.1817,4.6425
-0.5905,-1.3387,4.416
-1.4723,-1.2601,3.8173
-2.177,-1.0306,2.9221
-2.5273,-0.8129,1.8494
-2.4909,-0.6911,0.7105
-2.0224,-0.59,-0.3655
-1.2518,-0.4357,-1.1418
-0.2787,-0.235,-1.5851
0.7226,0.007,-1.7683
1.5654,0.1855,-1.6376
2.1586,0.3339,-1.1866
2.4033,0.348,-0.4324
2.2053,0.1911,0.5096
1.6021,-0.067,1.4299
0.8267,-0.2742,2.1098
0.0496,-0.3182,2.4628
-0.6215,-0.232,2.4987
-1.1943,-0.1361,2.3118
-1.5779,-0.1293,1.9039
-1.7643,-0.2621,1.2972
-1.7921,-0.4944,0.6282
-1.7138,-0.7291,-0.0662
-1.6273,-0.9487,-0.638
-1.5857,-1.1311,-1.0719
-1.5868,-1.2735,-1.3457
-1.5778,-1.457,-1.5011
-1.5967,-1.5931,-1.524
-1.5739,-1.6395,-1.422
-1.5891,-1.5729,-1.238
-1.6213,-1.38,-0.9916
-1.5737,-1.0981,-0.7458
-1.4773,-0.8259,-0.5457
-1.378,-0.602,-0.4021
-1.2808,-0.4674,-0.3311
-1.1081,-0.4605,-0.3018
-0.972,-0.4377,-0.355
-0.9179,-0.4418,-0.5131
-0.8738,-0.4699,-0.7368
-0.8514,-0.5477,-1.021
-0.8651,-0.6508,-1.2905
-0.8891,-0.7762,-1.5393
-0.8804,-0.8806,-1.7586
-0.8601,-0.9783,-1.9221
-0.8319,-1.0722,-2.015
-0.8159,-1.1098,-2.0581
-0.8493,-1.0197,-2.0581
-0.9535,-0.8022,-1.9738
-0.9923,-0.3952,-1.8596
-0.9771,0.1263,-1.7444
-0.9061,0.6209,-1.5949
-0.7996,1.03,-1.3893
-0.6768,1.3104,-1.075
-0.5727,1.433,-0.713
-0.4979,1.4615,-0.3424
-0.4573,1.3996,-0.0308
-0.5163,1.4085,0.242
-0.6823,1.4984,0.418
-0.878,1.6348,0.3496
-1.0485,1.7485,0.0327
-1.1507,1.8334,-0.5486
-1.1303,1.9108,-1.277
-0.9791,1.9765,-2.0986
-0.6692,2.1352,-2.7569
-0.1133,2.4112,-3.2015
0.5607,2.8693,-3.2321
0.9355,3.3085,-2.7034
0.6522,3.3791,-1.624
-0.2538,3.015,-0.2578
-1.4086,2.4562,1.1492
-2.4921,1.8251,2.4588
-3.236,1.1444,3.6314
-3.3778,0.4669,4.3443
-2.9506,-0.1745,4.5794
-2.0062,-0.8036,4.355
-0.8105,-1.4428,3.6903
0.2861,-2.1019,2.8522
1.1605,-2.7251,1.89
1.7488,-3.2193,0.9015
1.9681,-3.2997,0.0377
1.8123,-2.8999,-0.7698
1.3531,-2.1648,-1.3308
0.7348,-1.2499,-1.4999
0.0782,-0.2875,-1.3943
-0.5973,0.4741,-0.8904
-1.2202,0.8675,-0.0525
-1.6104,0.8973,0.907
-1.7857,0.7048,1.8706
-1.6628,0.3932,2.6455
-1.2085,0.1071,3.0168
-0.5904,-0.1683,3.0306
-0.0557,-0.3913,2.7103
0.2913,-0.5744,2.1489
0.4865,-0.7107,1.4315
0.595,-0.8698,0.6528
0.651,-1.0836,-0.0892
0.6861,-1.356,-0.7264
0.7378,-1.6241,-1.1894
0.8124,-1.8739,-1.4547
0.8999,-2.0437,-1.5458
0.9801,-2.0693,-1.4905
1.06,-1.9755,-1.2839
1.1273,-1.7726,-1.015
1.1426,-1.5379,-0.6713
1.0949,-1.2913,-0.3097
1.0111,-1.0194,0.0687
0.9115,-0.7467,0.3125
0.7623,-0.5215,0.4231
0.6326,-0.399,0.4293
0.4839,-0.3411,0.3411
0.3741,-0.3546,0.1671
0.2963,-0.4346,-0.0938
0.261,-0.5903,-0.3155
0.2742,-0.8334,-0.5501
0.2577,-1.0364,-0.7703
0.202,-1.18,-0.9988
0.1066,-1.2278,-1.2408
0.0642,-1.2109,-1.47
0.0716,-1.1604,-1.6379
0.1264,-1.0571,-1.7637
0.2023,-0.9179,-1.7944
0.2867,-0.7525,-1.732
0.3736,-0.5103,-1.6315
0.5333,-0.2527,-1.5017
0.7052,0.019,-1.3521
0.8555,0.3437,-1.1433
0.9596,0.6371,-0.7781
1.0697,0.8477,-0.287
1.1447,0.9455,0.1806
1.0693,1.0487,0.5659
0.9444,1.1943,0.711
0.8667,1.3312,0.6397
0.8328,1.4537,0.3554
0.7935,1.5642,-0.0821
0.6697,1.6301,-0.6674
0.4901,1.6716,-1.3313
0.3479,1.667,-1.9996
0.1973,1.6216,-2.6514
-0.0445,1.5775,-3.1997
-0.5225,1.773,-3.4291
-0.8755,2.2147,-3.1496
-0.6727,2.4664,-2.3793
0.2349,2.0849,-1.0725
1.4507,1.2258,0.3392
2.3513,0.3083,1.5709
2.6468,-0.2846,2.639
2.3766,-0.5608,3.5955
1.7879,-0.7186,4.2801
0.9462,-0.8783,4.6762
-0.0068,-1.0386,4.7699
-1.0457,-1.0763,4.4823
-2.05,-0.9434,3.8291
-2.8714,-0.7333,2.8803
-3.2773,-0.5912,1.7166
-3.236,-0.4593,0.4423
-2.6727,-0.3434,-0.6617
-1.7815,-0.1725,-1.3975
-0.6823,0.0723,-1.6417
0.452,0.3244,-1.4162
1.4592,0.4868,-0.8184
2.0583,0.5271,0.0593
2.2376,0.3819,0.9634
1.9957,0.1206,1.7634
1.3254,-0.1095,2.3802
0.3758,-0.3539,2.7188
-0.5213,-0.5565,2.6473
-1.1861,-0.6675,2.2704
-1.5377,-0.7275,1.5534
-1.7094,-0.7987,0.6613
-1.8043,-0.9173,-0.2111
-1.8512,-1.0864,-0.9377
-1.8387,-1.262,-1.4692
-1.8132,-1.3765,-1.74
-1.7707,-1.3945,-1.7797
-1.6107,-1.3505,-1.5974
-1.3809,-1.2456,-1.2998
-1.1599,-1.1265,-0.9476
-0.9959,-0.9918,-0.6432
-0.8622,-0.845,-0.3547
-0.7875,-0.6966,-0.0914
-0.8201,-0.5519,0.1176
-0.9413,-0.4593,0.2877
-1.0168,-0.4573,0.3379
-1.0727,-0.4571,0.239
-1.1428,-0.4679,0.0637
-1.1362,-0.5199,-0.2454
-1.1314,-0.6051,-0.6143
-1.1649,-0.7012,-0.9854
-1.218,-0.8099,-1.3052
-1.277,-0.9022,-1.5816
-1.28,-0.9638,-1.752
-1.2057,-0.9662,-1.861
-1.1113,-0.9002,-1.8982
-1.0103,-0.7639,-1.8647
-0.8535,-0.5409,-1.7956
-0.7432,-0.282,-1.6925
-0.6516,0.0366,-1.5651
-0.5918,0.3312,-1.4524
-0.6589,0.6184,-1.2372
-0.8035,0.8381,-0.9685
-0.9928,0.9613,-0.7028
-1.0905,0.9948,-0.5371
-1.159,1.0032,-0.4188
-1.1168,0.9983,-0.3831
-0.9711,1.0518,-0.4345
-0.7458,1.1369,-0.5383
-0.4981,1.1768,-0.7275
-0.2871,1.1714,-0.9973
-0.0783,1.1591,-1.2913
0.0871,1.1403,-1.6613
0.1751,1.2193,-2.0858
0.1824,1.4395,-2.4729
0.2112,1.8661,-2.7099
0.3914,2.5934,-2.6158
0.4656,3.4206,-1.9918
0.1149,3.782,-0.8296
-0.8065,3.4788,0.6782
-2.0046,2.787,2.1953
-3.1157,2.0304,3.4584
-3.8573,1.2912,4.2913
-3.9101,0.5185,4.4727
-3.2089,-0.2844,4.0904
-2.0168,-1.1102,3.2829
-0.8705,-1.8267,2.1942
-0.007,-2.4283,1.095
0.6833,-2.903,0.1759
1.3014,-3.1967,-0.5695
1.735,-3.1816,-1.0357
1.9215,-2.7902,-1.2299
1.7835,-2.1114,-1.1465
1.3235,-1.276,-0.7544
0.5836,-0.4924,-0.0735
-0.2686,0.2075,0.7609
