ax (m/s^2),ay (m/s^2),az (m/s^2)
0.4752,-0.8104,0.4775
0.4518,-0.7449,0.4907
0.5116,-0.6622,0.4699
0.5303,-0.5982,0.5512
0.5277,-0.5577,0.5431
0.4993,-0.5026,0.5706
0.4575,-0.4312,0.5939
0.4317,-0.3868,0.6349
0.2851,-0.3509,0.7835
0.2428,-0.326,0.8581
0.1372,-0.2903,0.7526
0.1189,-0.3007,0.5664
0.1129,-0.28,0.4666
0.1861,-0.3098,0.4077
0.2762,-0.3421,0.4042
0.3519,-0.3987,0.4037
0.3772,-0.4268,0.3893
0.4095,-0.4576,0.3851
0.4176,-0.4671,0.3936
0.3705,-0.4628,0.4005
0.3424,-0.4418,0.2976
0.2591,-0.4136,0.1802
0.2454,-0.4307,0.1463
0.2273,-0.3875,0.0708
0.2531,-0.2331,-0.117
0.2511,-0.2378,-0.2525
0.1902,-0.3105,-0.2877
0.0235,-0.3375,-0.1007
0.2475,-0.3198,0.15
0.3978,-0.1414,0.4117
0.5474,0.0772,0.6206
