ax (m/s^2),ay (m/s^2),az (m/s^2)
0.0641,-1.1361,-0.0693
0.3931,-1.3203,0.1068
0.7256,-1.3904,0.3742
1.0743,-1.419,0.6413
1.2696,-1.3444,0.8553
1.3352,-1.1937,1.0302
1.2088,-1.0017,1.0787
0.9222,-0.7114,1.0745
0.6097,-0.3709,0.9725
0.32,-0.0804,0.7261
0.2684,-0.0042,0.3493
0.052,0.1051,-0.014
-0.0521,0.1716,-0.217
-0.0286,0.1213,-0.441
-0.0345,-0.0081,-0.573
-0.0989,-0.1192,-0.5468
-0.0503,-0.3253,-0.4887
0.0027,-0.5043,-0.4924
0.042,-0.6612,-0.4403
0.1016,-0.7436,-0.2977
0.1586,-0.8428,-0.1931
0.1912,-0.99,-0.208
0.2257,-1.1106,-0.2786
0.301,-1.1878,-0.3313
0.2561,-1.2728,-0.361
0.2018,-1.304,-0.2741
0.304,-1.4023,-0.2227
0.4168,-1.5032,-0.1947
0.5626,-1.5974,-0.1608
0.6173,-1.6035,-0.0873
0.5835,-1.5311,-0.0486
0.4917,-1.4854,-0.1192
0.3969,-1.4234,-0.1455
0.2485,-1.324,-0.1717
0.1364,-1.184,-0.0469
0.1443,-1.162,-0.0036
0.0663,-1.1726,-0.0632
-0.0844,-1.1313,-0.1317
-0.3236,-1.0924,-0.298
-0.3493,-1.153,-0.5365
-0.1378,-1.3793,-0.8718
0.117,-1.6011,-1.1619
0.273,-1.6963,-1.2704
0.1953,-1.6151,-1.1314
-0.0658,-1.2957,-0.8141
-0.1519,-0.9497,-0.5362
-0.2633,-0.6038,-0.3747
-0.2399,-0.2658,-0.2803
-0.0497,-0.0147,-0.3364
0.1187,0.1437,-0.3874
0.3093,0.1925,-0.4614
0.514,0.0828,-0.5656
0.6788,-0.0372,-0.5747
0.662,-0.0268,-0.5203
0.5753,0.1013,-0.3982
0.434,0.2253,-0.2917
0.5016,0.209,-0.4203
0.5554,0.1828,-0.7704
0.5472,0.2362,-1.1269
0.5389,0.3661,-1.3615
0.5235,0.5029,-1.4347
0.499,0.5474,-1.4423
0.3628,0.7007,-1.3241
0.2653,0.8792,-1.1334
0.2738,1.0067,-0.9055
0.2779,1.2109,-0.6212
0.3898,1.5615,-0.2884
0.5284,2.0149,0.1475
0.569,2.5646,0.668
0.4101,3.1743,1.2293
0.2786,3.6436,1.5377
0.1858,3.8522,1.6094
0.1079,3.7886,1.5907
0.1659,3.4628,1.5259
0.2176,3.0517,1.4584
0.1373,2.6221,1.4298
0.083,2.1381,1.4302
0.0644,1.5788,1.4438
-0.0273,1.0378,1.4743
-0.1239,0.4931,1.5377
-0.1919,-0.1561,1.5343
-0.3662,-0.8167,1.3859
-0.4334,-1.4906,1.2006
-0.3483,-2.1315,0.9566
-0.2825,-2.4545,0.8542
-0.2435,-2.3757,0.8481
-0.2807,-2.1134,0.8845
-0.3059,-1.8021,0.9701
-0.3627,-1.4976,1.0238
-0.4831,-1.1226,1.1365
-0.5797,-0.7858,1.1946
-0.6069,-0.4837,1.1581
-0.7037,-0.2256,1.0484
-0.8255,0.0315,0.9614
-0.9445,0.2277,0.9042
-0.9149,0.2866,0.7856
-1.0087,0.2776,0.6435
-1.0078,0.1055,0.4311
-0.8937,-0.1479,0.2546
-0.7701,-0.4703,0.0025
-0.6575,-0.7036,-0.1871
-0.5826,-0.8381,-0.2395
-0.3962,-0.9606,-0.2205
-0.1257,-1.1525,-0.252
0.1154,-1.3111,-0.2518
0.1059,-1.3313,-0.1374
0.1574,-1.3522,0.0202
0.1305,-1.3692,0.1977
0.0049,-1.3752,0.4171
-0.1048,-1.4273,0.4335
-0.2131,-1.4558,0.2792
-0.2912,-1.4626,0.0122
-0.3914,-1.4615,-0.3022
-0.536,-1.4139,-0.5479
-0.7509,-1.2481,-0.665
-1.0144,-1.0266,-0.6094
-0.9673,-0.9506,-0.4958
-0.7268,-1.0727,-0.5186
-0.5331,-1.1727,-0.4809
-0.2767,-1.301,-0.3676
-0.3664,-1.2619,-0.2436
-0.7056,-1.0299,0.1574
-0.6792,-1.0337,0.3954
-0.526,-1.2367,0.1276
-0.4217,-1.4488,-0.2302
-0.4545,-1.5835,-0.4763
-0.5147,-1.6551,-0.6494
-0.6896,-1.556,-0.708
-0.8028,-1.4159,-0.6749
-0.7341,-1.3809,-0.7202
-0.6406,-1.3785,-0.8624
-0.5721,-1.3509,-0.9021
-0.6271,-1.2791,-0.7912
-0.5811,-1.2089,-0.5572
-0.6793,-1.0762,-0.3172
-0.7066,-0.9462,-0.0789
-0.7199,-0.8337,0.0781
-0.7209,-0.7697,0.0435
-0.6629,-0.7206,-0.1332
-0.5905,-0.669,-0.3914
-0.5244,-0.6218,-0.538
-0.5338,-0.5649,-0.5632
-0.6073,-0.5008,-0.4831
-0.6709,-0.4751,-0.4646
-0.7182,-0.416,-0.4982
-0.7643,-0.2996,-0.596
-0.8628,-0.1211,-0.7081
-0.9185,0.0574,-0.83
-0.8592,0.1737,-0.9377
-0.7434,0.2685,-0.9957
-0.6469,0.3566,-0.9833
-0.629,0.4523,-0.8358
-0.5519,0.5505,-0.667
-0.5277,0.6246,-0.586
-0.4915,0.6628,-0.4254
-0.4674,0.6269,-0.1765
-0.5182,0.6034,0.0711
-0.6322,0.583,0.2491
-0.7616,0.7071,0.2974
-0.9253,1.0928,0.0538
-1.1316,1.7661,-0.4062
-1.3365,2.5596,-0.8822
-1.4155,3.2367,-1.1077
-1.2578,3.556,-0.938
-1.0132,3.4306,-0.189
-0.6707,2.756,0.93
-0.2645,1.9516,1.9058
0.01,1.3162,2.2781
0.1019,0.9635,1.9354
0.0635,0.8114,1.3024
-0.1352,0.8425,0.7181
-0.2754,0.9884,0.2649
-0.4349,1.0816,0.153
-0.678,1.1458,0.3577
-0.8521,1.0985,0.6548
-0.8808,0.9294,0.8965
-0.7876,0.5851,0.9863
-0.6442,0.1853,1.0876
-0.4355,-0.2463,1.1794
-0.2813,-0.6379,1.1997
-0.0758,-0.9227,1.1611
0.1456,-1.0885,1.0484
0.3838,-1.1184,0.8992
0.6324,-0.9667,0.821
0.7768,-0.7508,0.7682
0.8436,-0.5042,0.7098
0.8009,-0.2893,0.682
0.7225,-0.185,0.5839
0.577,-0.1673,0.4443
0.4794,-0.2244,0.357
0.4107,-0.3852,0.2625
0.3381,-0.5441,0.0881
0.2789,-0.6459,-0.0803
0.1344,-0.6977,-0.1615
0.0308,-0.709,-0.187
-0.0181,-0.6888,-0.2781
-0.0726,-0.7157,-0.3831
0.0021,-0.7608,-0.5222
0.0295,-0.7692,-0.5443
0.0433,-0.8178,-0.4599
0.0004,-0.8351,-0.3833
-0.006,-0.8715,-0.3501
0.0823,-0.9101,-0.3677
0.0865,-0.92,-0.3856
-0.0017,-0.8055,-0.3123
-0.0127,-0.7559,-0.2408
-0.0425,-0.7854,-0.243
0.0312,-0.8961,-0.3013
0.0486,-1.03,-0.4241
-0.0031,-1.0937,-0.42
-0.0114,-1.1592,-0.3674
-0.0749,-1.2266,-0.4049
-0.0773,-1.2411,-0.3685
-0.0422,-1.134,-0.2921
0.1324,-1.1164,-0.2056
0.2854,-1.1573,-0.2506
0.3094,-1.2086,-0.3609
0.1406,-1.2364,-0.439
-0.1538,-1.1615,-0.3866
-0.1575,-1.2183,-0.3888
-0.0102,-1.4278,-0.5795
0.0399,-1.5738,-0.8028
0.0142,-1.563,-0.8767
0.0688,-1.4627,-0.9008
0.0284,-1.2877,-0.8261
0.0487,-1.1245,-0.709
0.176,-1.0403,-0.6496
0.2242,-0.9394,-0.6289
0.1181,-0.7908,-0.5814
-0.0069,-0.5636,-0.4945
0.0283,-0.3632,-0.485
0.2006,-0.2758,-0.5872
0.3861,-0.239,-0.7052
0.5496,-0.21,-0.7381
0.6194,-0.182,-0.7637
0.622,-0.1412,-0.661
0.6316,-0.1096,-0.5961
0.4949,-0.0011,-0.6356
0.2632,0.1412,-0.6814
0.1348,0.2798,-0.874
-0.0203,0.413,-1.1055
-0.1356,0.5225,-1.2963
-0.1414,0.5704,-1.4599
-0.1236,0.6645,-1.5178
-0.1801,0.8096,-1.4962
-0.2822,0.9935,-1.4163
-0.2756,1.0396,-1.2771
-0.2391,0.9198,-0.8967
-0.0764,0.802,-0.4028
0.1477,0.8989,0.1458
0.3426,1.3821,0.5774
0.4143,2.0862,0.7777
0.377,2.7389,0.8244
0.3118,3.0081,0.9098
0.2032,2.944,1.0168
0.0581,2.6135,1.2656
0.0287,1.9861,1.694
0.0443,1.3518,2.2336
0.1266,0.8623,2.6579
0.1304,0.4217,2.8187
-0.0224,0.2272,2.6924
-0.1228,0.2321,2.398
-0.0524,0.4335,1.7917
0.0748,0.6272,1.1443
-0.0223,0.7254,0.7817
-0.0343,0.6275,0.5583
0.014,0.3734,0.5025
0.0746,-0.0281,0.6337
0.2112,-0.6353,0.6788
0.3563,-1.1665,0.757
0.4153,-1.4909,0.856
0.4449,-1.7738,0.9116
0.4178,-1.9049,0.8702
0.2115,-1.8332,0.8573
-0.0483,-1.6709,0.8333
-0.2597,-1.4011,0.7981
-0.4474,-1.062,0.7178
-0.593,-0.7371,0.5559
-0.7543,-0.4552,0.4083
-0.9607,-0.2355,0.3204
-1.0853,-0.1281,0.2108
-1.1731,-0.1018,0.0739
-1.2429,-0.1181,-0.0378
-1.3718,-0.0741,-0.0189
-1.3584,-0.0586,0.059
-1.1237,-0.1672,0.0403
-0.9904,-0.1205,0.1948
-0.9153,-0.1799,0.2988
-0.7287,-0.1903,0.3463
-0.5722,-0.1376,0.3721
-0.3353,-0.0939,0.3667
-0.152,-0.1474,0.3203
0.0579,-0.3027,0.1479
0.1997,-0.48,-0.0469
0.3103,-0.6715,-0.242
0.3181,-0.7978,-0.3643
0.2735,-0.8733,-0.3181
0.1789,-0.9581,-0.1935
-0.0218,-0.9427,0.0642
-0.2049,-0.9379,0.2556
-0.4531,-0.8793,0.3287
-0.6608,-0.8742,0.259
-0.7819,-0.8385,0.0877
-1.0012,-0.8144,-0.1821
-1.1097,-0.8421,-0.4664
-1.1239,-0.7774,-0.6495
-1.1486,-0.7185,-0.7437
-1.0977,-0.6296,-0.662
-0.8867,-0.5255,-0.5615
-0.7945,-0.4161,-0.4412
-0.6971,-0.3184,-0.2999
-0.474,-0.3455,-0.1173
-0.2632,-0.4616,0.0212
-0.1352,-0.6788,0.1138
-0.1118,-0.8274,0.1806
-0.1406,-0.91,0.2413
-0.1254,-1.0412,0.1849
-0.1856,-1.1391,0.0144
-0.245,-1.1791,-0.1905
-0.3813,-1.0939,-0.3139
-0.4734,-0.9816,-0.404
-0.5514,-0.7992,-0.4485
-0.6496,-0.6116,-0.4158
-0.6336,-0.5554,-0.3505
-0.5618,-0.6477,-0.2662
-0.4706,-0.8214,-0.227
-0.4611,-0.9809,-0.192
-0.5498,-1.071,-0.2235
-0.7135,-1.0486,-0.3435
-0.7711,-0.9373,-0.4977
-0.8848,-0.73,-0.6316
-0.958,-0.5558,-0.6689
-0.8789,-0.4601,-0.6769
-0.7719,-0.4359,-0.5956
-0.6437,-0.4856,-0.4987
-0.5487,-0.576,-0.3999
-0.5201,-0.7022,-0.2796
-0.5044,-0.814,-0.2023
-0.335,-0.9451,-0.1561
-0.3323,-1.1024,-0.136
-0.3795,-1.1568,-0.2524
-0.4292,-1.1414,-0.3772
-0.5228,-1.073,-0.4865
-0.6251,-0.9468,-0.5706
-0.6687,-0.8658,-0.6606
-0.7086,-0.7459,-0.8218
-0.8023,-0.5848,-0.9538
-0.9001,-0.3968,-1.0379
-0.9042,-0.2176,-1.0308
-0.8577,-0.0379,-0.9105
-0.6759,0.0225,-0.7459
-0.4723,0.0041,-0.5673
-0.3512,-0.0626,-0.4064
-0.3769,-0.0438,-0.3073
-0.4749,0.0146,-0.2997
-0.6799,0.1437,-0.3955
-0.8292,0.2456,-0.6367
-0.9424,0.321,-1.0136
-0.9763,0.3249,-1.3342
-0.952,0.2408,-1.4482
-0.9208,0.0828,-1.4633
-0.9059,-0.0559,-1.4361
-1.0274,-0.0487,-1.3317
-1.1762,0.0561,-1.2327
-1.3505,0.2107,-1.3116
-1.4747,0.3963,-1.4137
-1.549,0.5675,-1.4777
-1.4893,0.7175,-1.4322
-1.3737,0.7431,-1.3277
-1.247,0.7,-1.0034
-1.101,0.465,-0.3949
-1.0617,0.0829,0.1898
-1.1806,-0.1917,0.8217
-1.103,0.0251,1.419
-0.7607,0.5328,1.8212
-0.5391,1.2961,2.0088
-0.5563,2.2099,2.2394
-1.1841,3.255,2.4967
-2.2679,3.8592,2.1973
-1.928,2.9098,1.1378
-1.0164,1.6376,0.3539
-0.5556,0.3179,-0.2255
-0.225,-0.7392,-0.5647
0.0631,-1.4646,-0.6447
0.3654,-1.8808,-0.3757
0.8262,-2.0682,0.0631
1.5267,-2.229,0.4883
2.0342,-2.2582,0.8818
2.2617,-2.192,1.3975
2.2137,-1.9272,1.7985
2.0496,-1.3993,1.9751
1.621,-0.7805,1.9629
0.9303,-0.315,1.9518
0.4077,0.1598,1.5542
0.0302,0.553,1.1439
-0.2209,0.7901,0.8032
-0.4486,1.0098,0.6208
-0.6067,1.1142,0.4933
-0.5471,1.0965,0.3637
-0.4307,0.9759,0.2772
-0.3989,0.9197,0.3377
-0.4571,0.8507,0.4993
-0.4318,0.7017,0.7017
-0.4296,0.3938,0.8252
-0.2302,-0.0369,0.7939
-0.0063,-0.4697,0.6167
0.2355,-0.9038,0.359
0.5469,-1.2884,0.0564
0.8412,-1.6332,-0.1243
0.9635,-1.7876,-0.1389
0.9326,-1.8192,-0.0496
0.8512,-1.7572,0.0045
0.7137,-1.6209,0.0415
0.5365,-1.4441,0.0739
0.3018,-1.2384,0.0601
0.0664,-1.0419,-0.0125
-0.1321,-0.8641,-0.0317
-0.241,-0.7601,-0.1026
-0.3567,-0.6339,-0.1398
-0.3711,-0.531,-0.2802
-0.2861,-0.4081,-0.3738
-0.1992,-0.3201,-0.3684
-0.1408,-0.2649,-0.2683
-0.1272,-0.2379,-0.0818
-0.0932,-0.199,0.1574
-0.0431,-0.1726,0.3582
0.0262,-0.1688,0.4767
0.0162,-0.135,0.5014
-0.028,-0.0114,0.4392
-0.0544,0.0756,0.3036
-0.0897,0.1381,0.117
-0.0404,0.0521,-0.0861
0.0847,-0.0914,-0.2462
0.1808,-0.2352,-0.3103
0.2411,-0.3602,-0.2901
0.311,-0.4354,-0.235
0.4048,-0.4274,-0.159
0.4868,-0.3937,-0.1194
0.4771,-0.3175,-0.0993
0.4017,-0.2634,-0.1541
0.3036,-0.2694,-0.2889
0.1896,-0.3259,-0.4567
0.0623,-0.4661,-0.6008
-0.0278,-0.6732,-0.7939
-0.0897,-0.813,-0.9625
-0.111,-0.8709,-1.1022
-0.2311,-0.8303,-1.194
-0.3697,-0.7291,-1.2432
-0.4149,-0.6295,-1.2456
-0.4704,-0.5242,-1.1657
-0.4844,-0.4298,-1.097
-0.4597,-0.32,-1.0468
-0.4277,-0.1948,-0.9807
-0.3594,-0.0645,-0.8558
-0.3022,0.0537,-0.7538
-0.2313,0.1835,-0.7359
-0.1102,0.2959,-0.7221
-0.0848,0.3812,-0.7073
-0.0355,0.382,-0.7611
0.0017,0.3247,-0.798
0.0553,0.2527,-0.8831
0.1418,0.2068,-1.0462
0.1869,0.1967,-1.1752
0.2643,0.1603,-1.2536
0.3572,0.119,-1.2335
0.4197,0.0824,-1.1309
0.5051,0.0167,-1.0221
0.6942,-0.1236,-0.9832
0.7705,-0.2382,-0.8559
0.7585,-0.2747,-0.7321
0.6699,-0.2501,-0.6559
0.466,-0.2173,-0.6794
0.2125,-0.1396,-0.8144
-0.1047,-0.1115,-1.175
-0.3764,0.0132,-1.5132
-0.5053,0.3657,-1.5365
-0.3652,1.0184,-1.108
-0.0312,1.7357,-0.315
0.4854,2.2038,0.886
0.8363,2.352,2.5029
1.009,2.1554,4.0048
1.0442,1.6668,4.8268
0.8122,0.9959,4.6946
0.3607,0.3879,3.8337
-0.227,0.0034,2.6254
-0.9217,-0.3298,1.3471
-1.5701,-0.7125,0.2323
-1.934,-1.1552,-0.5369
-2.0697,-1.5972,-1.0947
-2.034,-1.8872,-1.353
-1.8625,-1.951,-1.3104
-1.4998,-1.7597,-0.9836
-1.1196,-1.4167,-0.51
-0.7637,-1.0351,0.1285
-0.3964,-0.6902,0.9424
-0.1111,-0.2376,1.825
0.417,0.0242,2.4074
0.6042,0.1391,2.8589
0.5604,0.1805,3.0464
0.2449,0.2375,2.7475
-0.2458,0.35,1.9316
-0.5296,0.5459,0.8636
-0.684,0.7143,0.059
-0.7048,0.7598,-0.3753
-0.7275,0.673,-0.3918
-0.7598,0.4918,-0.0722
-0.6862,0.1916,0.3538
-0.5367,-0.1227,0.7001
-0.2875,-0.4852,0.9231
-0.1833,-0.8052,1.0265
-0.3247,-0.9965,1.0105
-0.5016,-1.0376,0.8871
-0.754,-0.9642,0.651
-0.9541,-0.8692,0.2903
-1.0383,-0.7376,-0.1192
-0.9198,-0.7054,-0.4557
-0.8239,-0.6909,-0.6582
-0.859,-0.6058,-0.5557
-0.7448,-0.5869,-0.4288
-0.6467,-0.5745,-0.2908
-0.5423,-0.5618,-0.1589
-0.5279,-0.4797,-0.0027
-0.5125,-0.4003,0.1432
-0.4865,-0.3619,0.1809
-0.4828,-0.3644,0.0954
-0.4623,-0.3454,-0.028
-0.4653,-0.3431,-0.1778
-0.5085,-0.3097,-0.3112
-0.6045,-0.2402,-0.3878
-0.6626,-0.1849,-0.4147
-0.7239,-0.1414,-0.4064
-0.7428,-0.1505,-0.4298
-0.7314,-0.1329,-0.4421
-0.6947,-0.1366,-0.4506
-0.6279,-0.1832,-0.4437
-0.5616,-0.2559,-0.4084
-0.5318,-0.386,-0.3849
-0.5069,-0.5594,-0.4062
-0.5083,-0.7304,-0.5037
-0.5426,-0.8631,-0.6369
-0.5137,-0.893,-0.6188
-0.4374,-0.8776,-0.5833
-0.5228,-0.7379,-0.5564
-0.6342,-0.6103,-0.5956
-0.7311,-0.5212,-0.7112
-0.7556,-0.4722,-0.9556
-0.8371,-0.3939,-1.1264
-1.0286,-0.3365,-1.1872
-1.0933,-0.2,-1.023
-1.1701,0.0246,-0.7463
-1.2089,0.1837,-0.588
-1.2317,0.318,-0.5577
-1.2222,0.4227,-0.5334
-1.103,0.462,-0.4719
-0.8492,0.438,-0.4375
-0.5888,0.303,-0.5192
-0.5731,0.1888,-0.6129
-0.5844,0.0025,-0.7674
-0.5541,-0.165,-0.7582
-0.5904,-0.2344,-0.7367
-0.5444,-0.3755,-0.8473
-0.5405,-0.5188,-1.0281
-0.5795,-0.5159,-1.0829
-0.6719,-0.5101,-1.1471
-0.7158,-0.4216,-1.1253
-0.7888,-0.2946,-1.143
-0.7406,-0.0772,-1.2476
-0.6088,0.3588,-1.2399
-0.4724,0.848,-0.8955
-0.287,1.2901,0.0082
-0.18,1.6289,1.2263
-0.2419,1.837,2.4666
-0.3661,1.8077,3.1785
-0.5893,1.6938,3.2685
-0.744,1.4888,2.8426
-1.0765,1.3246,2.4577
-1.1317,0.9315,1.963
-0.6723,0.4566,1.4219
-0.0513,-0.0581,1.1457
0.176,-0.6081,0.4282
0.6893,-0.9194,-0.4608
0.7834,-1.1682,-0.9284
0.8246,-1.245,-1.0593
0.7477,-1.158,-0.7632
0.6603,-1.1519,-0.3996
0.6404,-1.2912,-0.1299
0.415,-1.4054,0.1131
0.021,-1.3345,0.578
-0.1756,-1.1867,1.1972
-0.2618,-1.0571,0.6799
-0.4565,-0.8105,0.6866
-0.026,-0.6745,0.1703
-0.4961,-0.4412,0.553
-0.7387,-0.2011,0.4771
-0.6723,0.0358,0.4795
-0.6511,0.2481,0.4622
-0.5234,0.2632,0.4479
-0.3255,0.2193,0.5849
-0.1805,0.094,0.8401
-0.0442,-0.0634,1.1592
0.2022,-0.2897,1.485
0.3265,-0.4992,1.6782
0.4003,-0.6013,1.7486
0.4293,-0.5979,1.7376
0.1748,-0.3823,1.2346
0.2071,-0.2792,0.724
0.4439,-0.3205,-0.0383
0.1873,-0.2948,-0.5834
-0.1311,-0.1849,-0.651
-0.0604,-0.2899,-0.7157
0.1064,-0.5066,-0.8404
0.2293,-0.6408,-0.9703
0.3431,-0.731,-0.9847
0.4359,-0.7802,-0.7352
0.516,-0.7821,-0.4753
0.4427,-0.7202,-0.3068
-0.0917,-0.7283,-0.1024
-0.3517,-0.7058,0.0543
-0.4179,-0.6792,0.176
-0.0849,-0.6039,0.4006
-0.0149,-0.6043,0.5276
-0.0349,-0.7001,0.5526
0.0137,-0.6876,0.4204
-0.1398,-0.5331,0.2742
-0.2044,-0.4394,0.1075
-0.2743,-0.343,-0.1199
-0.2284,-0.3346,-0.3683
-0.1508,-0.2924,-0.4068
0.598,0.005,-0.2186
-0.0694,-0.1614,0.3707
-0.9977,-0.145,2.3682
-0.7729,0.0783,2.83
0.1035,0.062,2.2102
0.1499,-0.3018,2.1798
0.2663,-0.5409,1.82
0.2132,-0.5323,1.378
0.192,-0.6101,0.9647
0.0877,-0.5774,0.5712
-0.1179,-0.4838,0.4245
-0.24,-0.3942,0.4697
-0.3078,-0.3634,0.4071
-0.3674,-0.348,0.356
-0.4546,-0.2331,0.4315
-0.2693,-0.227,0.2381
-0.2857,-0.238,0.0647
-0.2933,-0.1847,0.0307
-0.1933,-0.0645,-0.1229
0.0701,-0.0855,-0.2405
0.1862,-0.121,-0.1689
0.2573,-0.1231,-0.0372
0.3243,-0.0996,0.1603
0.4357,-0.1393,0.2227
0.4818,-0.1871,0.3083
0.513,-0.2075,0.3336
0.4641,-0.2334,0.2716
0.3799,-0.2004,0.1751
0.3441,-0.1439,0.0819
0.2124,-0.1597,0.0254
0.2576,-0.1712,0.0727
0.103,-0.1469,0.0174
0.2515,-0.1941,0.0046
0.2391,-0.2385,-0.2906
-0.1814,-0.2115,-2.3832
0.0258,-0.177,-0.7383
-0.0317,-0.2943,-0.2265
0.2978,-0.3965,0.9698
0.4496,-0.3437,1.4499
0.566,-0.3221,1.44
